begin
comment source_file_name=OUTCAR.Al.8000K_HP-New.29859.5 structure_number=1
lattice 12.500000000 0.000000000 0.000000000
lattice 0.000000000 12.500000000 0.000000000
lattice 0.000000000 0.000000000 12.500000000
atom 10.83932 4.19164 4.29171 Al 0.0 0.0 -2.583853 15.864262 -10.082313
atom 8.99525 9.83062 11.35979 Al 0.0 0.0 -0.116352 1.393266 -3.290695
atom 0.13120 0.67197 5.61643 Al 0.0 0.0 -0.301354 -10.940531 6.583326
atom 0.97820 1.42437 1.81152 Al 0.0 0.0 -4.690117 0.223339 -3.779275
atom 3.10476 5.28842 1.99168 Al 0.0 0.0 -2.649225 -6.021325 -11.660611
atom 5.72010 8.98963 4.96804 Al 0.0 0.0 6.226168 -0.563128 -0.468244
atom 12.26572 0.18535 7.59910 Al 0.0 0.0 -7.445636 0.502687 1.012135
atom 11.05752 1.34123 0.13059 Al 0.0 0.0 8.087203 -3.434950 4.753191
atom 9.59064 11.44433 10.09139 Al 0.0 0.0 0.171590 2.012604 5.539744
atom 3.30256 7.28899 1.71090 Al 0.0 0.0 2.192653 -0.891816 5.342830
atom 2.03462 10.20835 4.54880 Al 0.0 0.0 7.433731 -11.440411 0.061514
atom 8.54798 4.07084 0.67520 Al 0.0 0.0 0.603459 -0.542970 5.585802
atom 5.17871 1.38715 0.90683 Al 0.0 0.0 -1.412689 5.934056 -9.316504
atom 5.19131 7.61297 3.28902 Al 0.0 0.0 -2.486938 -2.474947 -0.825342
atom 3.69142 1.00207 6.92240 Al 0.0 0.0 -3.879083 -0.259333 2.779227
atom 7.10928 3.21394 10.07663 Al 0.0 0.0 -3.073928 -1.323078 -4.175353
atom 2.56035 2.79581 1.63075 Al 0.0 0.0 5.608455 1.318412 5.039763
atom 9.63317 12.03963 12.30489 Al 0.0 0.0 -4.621163 1.193646 -10.550370
atom 10.64800 1.38698 5.96535 Al 0.0 0.0 5.391483 -5.302031 -0.871184
atom 5.06507 7.92186 0.63647 Al 0.0 0.0 5.683557 -8.283481 -11.831908
atom 6.48231 2.02595 5.57303 Al 0.0 0.0 2.542983 -0.117392 1.631532
atom 5.48563 9.82217 3.01902 Al 0.0 0.0 1.619805 5.067030 9.265666
atom 4.74586 0.11305 5.58178 Al 0.0 0.0 -6.306242 7.150938 6.428605
atom 11.96159 3.95979 5.66504 Al 0.0 0.0 5.951407 0.829705 4.947000
atom 7.78588 5.99881 12.35730 Al 0.0 0.0 -0.033423 2.131411 -2.330057
atom 11.97970 7.84620 1.78690 Al 0.0 0.0 0.749986 -11.306084 1.255046
atom 9.76555 2.03697 1.71112 Al 0.0 0.0 -8.458975 -2.593677 -0.151773
atom 8.56681 5.31645 2.81812 Al 0.0 0.0 -3.324948 7.432443 3.498967
atom 3.04718 10.25862 2.78392 Al 0.0 0.0 0.179240 3.235355 -6.265415
atom 7.03727 10.90793 2.36073 Al 0.0 0.0 1.677490 15.872122 3.280392
atom 4.66485 4.55219 10.93232 Al 0.0 0.0 -3.275669 10.160448 -5.445969
atom 0.23241 9.85499 3.73990 Al 0.0 0.0 1.946242 -0.642174 -5.650051
atom 0.61076 3.76521 7.45178 Al 0.0 0.0 2.201217 1.812531 0.506028
atom 11.13483 10.39518 10.40553 Al 0.0 0.0 2.795006 2.136152 0.364768
atom 10.90066 7.12122 12.26744 Al 0.0 0.0 1.809991 3.136239 7.163088
atom 9.02644 7.55134 11.75879 Al 0.0 0.0 -1.034780 -5.704401 0.863052
atom 7.04789 8.22341 3.66779 Al 0.0 0.0 4.254105 -3.434949 2.427320
atom 0.03757 9.00964 9.41956 Al 0.0 0.0 -0.044558 3.650220 3.812037
atom 10.89213 3.52933 7.44890 Al 0.0 0.0 2.615940 7.968791 7.986803
atom 1.59509 4.84593 5.84142 Al 0.0 0.0 -0.801721 -2.283702 -6.153695
atom 3.08054 2.97162 6.27447 Al 0.0 0.0 -0.677139 2.680549 3.626743
atom 4.64716 9.39627 6.77465 Al 0.0 0.0 0.033712 -1.767364 4.231746
atom 0.20684 11.50617 1.08276 Al 0.0 0.0 -7.440305 0.841842 0.724918
atom 9.84345 8.76304 7.49757 Al 0.0 0.0 -4.465779 -2.050068 -7.185161
atom 11.80150 9.52692 7.58231 Al 0.0 0.0 -1.184091 3.071844 -0.588141
atom 1.78400 6.65765 5.05586 Al 0.0 0.0 5.844148 -0.769696 2.078673
atom 5.85041 10.18306 8.60333 Al 0.0 0.0 -0.940930 6.141048 -6.538012
atom 4.18656 7.67533 5.39411 Al 0.0 0.0 -2.947540 1.721255 -1.861085
atom 12.47344 1.76565 4.36199 Al 0.0 0.0 -6.446636 2.829864 -7.846775
atom 6.02158 8.23778 8.40785 Al 0.0 0.0 -0.453654 -1.239319 -0.277881
atom 9.27228 10.66496 7.44195 Al 0.0 0.0 -3.290103 -1.209884 7.940378
atom 4.52126 0.31640 8.79446 Al 0.0 0.0 0.111705 -7.526479 4.215216
atom 1.68500 11.88838 0.17350 Al 0.0 0.0 6.726538 6.268456 -8.664361
atom 11.11582 10.76470 2.23143 Al 0.0 0.0 -2.766506 -0.494347 4.163954
atom 4.98068 11.64583 3.96020 Al 0.0 0.0 6.823963 -11.830955 -9.966230
atom 4.17656 8.18234 11.26582 Al 0.0 0.0 -2.828165 -0.055606 1.440496
atom 3.21256 3.42309 10.39614 Al 0.0 0.0 4.673269 -1.960711 2.285925
atom 0.33949 1.33098 8.95910 Al 0.0 0.0 11.372067 6.873199 4.332838
atom 11.58526 7.52234 4.80656 Al 0.0 0.0 -4.553131 -2.538805 -7.048433
atom 5.46346 6.13404 5.39638 Al 0.0 0.0 6.213281 -1.504935 -3.499784
atom 8.61836 8.79016 0.46603 Al 0.0 0.0 -3.225341 -0.320546 9.710299
atom 8.35947 1.03822 12.35923 Al 0.0 0.0 5.548067 4.165204 -0.016691
atom 5.64474 5.63399 3.24203 Al 0.0 0.0 3.435639 2.890649 6.708856
atom 3.48304 4.75231 4.64830 Al 0.0 0.0 -7.585120 -3.203603 2.591187
atom 7.97386 11.42416 8.92701 Al 0.0 0.0 11.677233 -7.985556 -4.236047
atom 10.10621 3.23064 5.78420 Al 0.0 0.0 -6.041997 0.914009 -2.264371
